date,name,category,value
2022-03-16,ETH,DeFi,2617.9
2022-03-16,LINK,Link,13.6935
2022-03-16,LTC,Ltc,106.86
2022-03-17,BNB,CeFi,385.564
2022-03-17,ETH,DeFi,2774.1
2022-03-17,LINK,Link,14.673
2022-03-17,LTC,Ltc,111.365
2022-03-18,BNB,CeFi,391.951
2022-03-18,ETH,DeFi,2812.4
2022-03-18,LINK,Link,14.3935
2022-03-18,LTC,Ltc,110.185
2022-03-19,BNB,CeFi,397.134
2022-03-19,ETH,DeFi,2938.7
2022-03-19,LINK,Link,15.0225
2022-03-19,LTC,Ltc,111.86
2022-03-20,BNB,CeFi,399.8
2022-03-20,ETH,DeFi,2951.0
2022-03-20,LINK,Link,15.0
2022-03-20,LTC,Ltc,116.805
2022-03-21,BNB,CeFi,390.699
2022-03-21,ETH,DeFi,2861.5
2022-03-21,LINK,Link,14.5465
2022-03-21,LTC,Ltc,114.795
2022-03-22,BNB,CeFi,395.976
2022-03-22,ETH,DeFi,2889.9
2022-03-22,LINK,Link,14.9925
2022-03-22,LTC,Ltc,116.085
2022-03-23,BNB,CeFi,404.244
2022-03-23,ETH,DeFi,2969.5
2022-03-23,LINK,Link,15.432
2022-03-23,LTC,Ltc,122.775
2022-03-24,BNB,CeFi,408.416
2022-03-24,ETH,DeFi,3036.5
2022-03-24,LINK,Link,15.83
2022-03-24,LTC,Ltc,122.47
2022-03-25,BNB,CeFi,414.2
2022-03-25,ETH,DeFi,3111.0
2022-03-25,LINK,Link,16.16
2022-03-25,LTC,Ltc,126.445
2022-03-26,BNB,CeFi,410.298
2022-03-26,ETH,DeFi,3102.7
2022-03-26,LINK,Link,15.5985
2022-03-26,LTC,Ltc,123.94
2022-03-27,BNB,CeFi,416.086
2022-03-27,ETH,DeFi,3145.4
2022-03-27,LINK,Link,15.8405
2022-03-27,LTC,Ltc,124.755
2022-03-28,BNB,CeFi,430.547
2022-03-28,ETH,DeFi,3295.9
2022-03-28,LINK,Link,16.8625
2022-03-28,LTC,Ltc,129.605
2022-03-29,BNB,CeFi,430.004
2022-03-29,ETH,DeFi,3333.3
2022-03-29,LINK,Link,16.5035
2022-03-29,LTC,Ltc,127.445
2022-03-30,BNB,CeFi,434.171
2022-03-30,ETH,DeFi,3400.5
2022-03-30,LINK,Link,16.9875
2022-03-30,LTC,Ltc,130.05
2022-03-31,BNB,CeFi,442.0
2022-03-31,ETH,DeFi,3385.5
2022-03-31,LINK,Link,17.216
2022-03-31,LTC,Ltc,131.135
2022-04-01,BNB,CeFi,428.694
2022-04-01,ETH,DeFi,3281.7
2022-04-01,LINK,Link,16.9085
2022-04-01,LTC,Ltc,123.895
2022-04-02,BNB,CeFi,447.731
2022-04-02,ETH,DeFi,3454.7
2022-04-02,LINK,Link,17.356
2022-04-02,LTC,Ltc,124.825
2022-04-03,BNB,CeFi,437.081
2022-04-03,ETH,DeFi,3444.3
2022-04-03,LINK,Link,17.3895
2022-04-03,LTC,Ltc,124.89
2022-04-04,BNB,CeFi,450.306
2022-04-04,ETH,DeFi,3521.5
2022-04-04,LINK,Link,18.075
2022-04-04,LTC,Ltc,128.85
2022-04-05,BNB,CeFi,447.578
2022-04-05,ETH,DeFi,3519.5
2022-04-05,LINK,Link,17.498
2022-04-05,LTC,Ltc,124.77
2022-04-06,BNB,CeFi,444.651
2022-04-06,ETH,DeFi,3406.8
2022-04-06,LINK,Link,16.748
2022-04-06,LTC,Ltc,122.745
2022-04-07,BNB,CeFi,420.0
2022-04-07,ETH,DeFi,3167.5
2022-04-07,LINK,Link,15.413
2022-04-07,LTC,Ltc,111.74
2022-04-08,BNB,CeFi,436.0
2022-04-08,ETH,DeFi,3227.0
2022-04-08,LINK,Link,15.7435
2022-04-08,LTC,Ltc,114.12
2022-04-09,BNB,CeFi,421.576
2022-04-09,ETH,DeFi,3192.2
2022-04-09,LINK,Link,15.1365
2022-04-09,LTC,Ltc,110.66
2022-04-10,BNB,CeFi,426.867
2022-04-10,ETH,DeFi,3258.5
2022-04-10,LINK,Link,15.43
2022-04-10,LTC,Ltc,112.665
2022-04-11,BNB,CeFi,417.8
2022-04-11,ETH,DeFi,3202.4
2022-04-11,LINK,Link,15.239
2022-04-11,LTC,Ltc,110.25
2022-04-12,BNB,CeFi,394.399
2022-04-12,ETH,DeFi,2979.4
2022-04-12,LINK,Link,13.7595
2022-04-12,LTC,Ltc,102.46
2022-04-13,BNB,CeFi,413.735
2022-04-13,ETH,DeFi,3027.9
2022-04-13,LINK,Link,13.9735
2022-04-13,LTC,Ltc,104.77
2022-04-14,BNB,CeFi,423.282
2022-04-14,ETH,DeFi,3118.0
2022-04-14,LINK,Link,14.1825
2022-04-14,LTC,Ltc,110.525
2022-04-15,BNB,CeFi,414.844
2022-04-15,ETH,DeFi,3022.1
2022-04-15,LINK,Link,13.647
2022-04-15,LTC,Ltc,107.39
2022-04-16,BNB,CeFi,417.2
2022-04-16,ETH,DeFi,3040.5
2022-04-16,LINK,Link,14.1105
2022-04-16,LTC,Ltc,110.96
2022-04-17,BNB,CeFi,417.272
2022-04-17,ETH,DeFi,3059.7
2022-04-17,LINK,Link,14.1425
2022-04-17,LTC,Ltc,114.3
2022-04-18,BNB,CeFi,406.601
2022-04-18,ETH,DeFi,2987.8
2022-04-18,LINK,Link,13.735
2022-04-18,LTC,Ltc,108.785
2022-04-19,BNB,CeFi,416.925
2022-04-19,ETH,DeFi,3055.7
2022-04-19,LINK,Link,14.0485
2022-04-19,LTC,Ltc,111.235
2022-04-20,BNB,CeFi,422.357
2022-04-20,ETH,DeFi,3101.9
2022-04-20,LINK,Link,14.2405
2022-04-20,LTC,Ltc,113.755
2022-04-21,BNB,CeFi,418.305
2022-04-21,ETH,DeFi,3076.0
2022-04-21,LINK,Link,14.021
2022-04-21,LTC,Ltc,111.87
2022-04-22,BNB,CeFi,404.887
2022-04-22,ETH,DeFi,2983.8
2022-04-22,LINK,Link,13.579
2022-04-22,LTC,Ltc,106.67
2022-04-23,BNB,CeFi,406.58
2022-04-23,ETH,DeFi,2962.4
2022-04-23,LINK,Link,13.5755
2022-04-23,LTC,Ltc,105.37
2022-04-24,BNB,CeFi,401.145
2022-04-24,ETH,DeFi,2932.5
2022-04-24,LINK,Link,13.313
2022-04-24,LTC,Ltc,105.155
2022-04-25,BNB,CeFi,398.803
2022-04-25,ETH,DeFi,2921.0
2022-04-25,LINK,Link,13.261
2022-04-25,LTC,Ltc,104.545
2022-04-26,BNB,CeFi,404.382
2022-04-26,ETH,DeFi,3007.4
2022-04-26,LINK,Link,13.44
2022-04-26,LTC,Ltc,104.525
2022-04-27,BNB,CeFi,386.0
2022-04-27,ETH,DeFi,2809.9
2022-04-27,LINK,Link,12.3695
2022-04-27,LTC,Ltc,98.62
2022-04-28,BNB,CeFi,391.454
2022-04-28,ETH,DeFi,2889.3
2022-04-28,LINK,Link,12.7355
2022-04-28,LTC,Ltc,100.565
2022-04-29,BNB,CeFi,407.06
2022-04-29,ETH,DeFi,2937.1
2022-04-29,LINK,Link,12.655
2022-04-29,LTC,Ltc,103.335
2022-04-30,BNB,CeFi,392.97
2022-04-30,ETH,DeFi,2817.0
2022-04-30,LINK,Link,11.973
2022-04-30,LTC,Ltc,100.36
2022-05-01,BNB,CeFi,377.018
2022-05-01,ETH,DeFi,2726.7
2022-05-01,LINK,Link,10.969
2022-05-01,LTC,Ltc,95.83
2022-05-02,BNB,CeFi,390.001
2022-05-02,ETH,DeFi,2824.6
2022-05-02,LINK,Link,11.2975
2022-05-02,LTC,Ltc,99.295
2022-05-03,BNB,CeFi,389.6
2022-05-03,ETH,DeFi,2856.8
2022-05-03,LINK,Link,11.1645
2022-05-03,LTC,Ltc,100.645
2022-05-04,BNB,CeFi,383.883
2022-05-04,ETH,DeFi,2781.9
2022-05-04,LINK,Link,11.131
2022-05-04,LTC,Ltc,99.38
2022-05-05,BNB,CeFi,402.683
2022-05-05,ETH,DeFi,2940.8
2022-05-05,LINK,Link,12.2005
2022-05-05,LTC,Ltc,106.25
2022-05-06,BNB,CeFi,378.363
2022-05-06,ETH,DeFi,2747.8
2022-05-06,LINK,Link,10.919
2022-05-06,LTC,Ltc,96.86
2022-05-07,BNB,CeFi,379.061
2022-05-07,ETH,DeFi,2693.2
2022-05-07,LINK,Link,10.779
2022-05-07,LTC,Ltc,96.7
2022-05-08,BNB,CeFi,365.342
2022-05-08,ETH,DeFi,2636.0
2022-05-08,LINK,Link,10.211
2022-05-08,LTC,Ltc,94.28
2022-05-09,BNB,CeFi,355.918
2022-05-09,ETH,DeFi,2520.0
2022-05-09,LINK,Link,9.9885
2022-05-09,LTC,Ltc,93.89
2022-05-10,BNB,CeFi,296.179
2022-05-10,ETH,DeFi,2229.3
2022-05-10,LINK,Link,8.083
2022-05-10,LTC,Ltc,76.13
2022-05-11,BNB,CeFi,319.081
2022-05-11,ETH,DeFi,2342.0
2022-05-11,LINK,Link,8.5815
2022-05-11,LTC,Ltc,80.2
2022-05-12,BNB,CeFi,271.607
2022-05-12,ETH,DeFi,2086.0
2022-05-12,LINK,Link,6.9375
2022-05-12,LTC,Ltc,66.54
2022-05-13,BNB,CeFi,268.827
2022-05-13,ETH,DeFi,1959.8
2022-05-13,LINK,Link,6.5575
2022-05-13,LTC,Ltc,64.415
2022-05-14,BNB,CeFi,290.772
2022-05-14,ETH,DeFi,2009.6
2022-05-14,LINK,Link,7.1465
2022-05-14,LTC,Ltc,67.875
2022-05-15,BNB,CeFi,296.925
2022-05-15,ETH,DeFi,2056.3
2022-05-15,LINK,Link,7.261
2022-05-15,LTC,Ltc,68.91
2022-05-16,BNB,CeFi,312.374
2022-05-16,ETH,DeFi,2144.6
2022-05-16,LINK,Link,7.974
2022-05-16,LTC,Ltc,71.55
2022-05-17,BNB,CeFi,297.372
2022-05-17,ETH,DeFi,2023.4
2022-05-17,LINK,Link,7.4155
2022-05-17,LTC,Ltc,67.2
2022-05-18,BNB,CeFi,306.152
2022-05-18,ETH,DeFi,2090.8
2022-05-18,LINK,Link,7.7205
2022-05-18,LTC,Ltc,73.1
2022-05-19,BNB,CeFi,287.741
2022-05-19,ETH,DeFi,1914.8
2022-05-19,LINK,Link,6.7975
2022-05-19,LTC,Ltc,65.935
2022-05-20,BNB,CeFi,306.965
2022-05-20,ETH,DeFi,2019.8
2022-05-20,LINK,Link,7.213
2022-05-20,LTC,Ltc,72.095
2022-05-21,BNB,CeFi,302.269
2022-05-21,ETH,DeFi,1959.2
2022-05-21,LINK,Link,6.872
2022-05-21,LTC,Ltc,68.555
2022-05-22,BNB,CeFi,312.381
2022-05-22,ETH,DeFi,1975.1
2022-05-22,LINK,Link,7.0525
2022-05-22,LTC,Ltc,69.84
2022-05-23,BNB,CeFi,319.353
2022-05-23,ETH,DeFi,2042.9
2022-05-23,LINK,Link,7.3285
2022-05-23,LTC,Ltc,71.655
2022-05-24,BNB,CeFi,317.086
2022-05-24,ETH,DeFi,1973.4
2022-05-24,LINK,Link,7.02
2022-05-24,LTC,Ltc,69.035
2022-05-25,BNB,CeFi,328.387
2022-05-25,ETH,DeFi,1979.4
2022-05-25,LINK,Link,7.239
2022-05-25,LTC,Ltc,70.28
2022-05-26,BNB,CeFi,325.644
2022-05-26,ETH,DeFi,1942.8
2022-05-26,LINK,Link,6.947
2022-05-26,LTC,Ltc,68.22
2022-05-27,BNB,CeFi,303.082
2022-05-27,ETH,DeFi,1792.3
2022-05-27,LINK,Link,6.576
2022-05-27,LTC,Ltc,63.445
2022-05-28,BNB,CeFi,301.674
2022-05-28,ETH,DeFi,1727.6
2022-05-28,LINK,Link,6.2825
2022-05-28,LTC,Ltc,61.585
2022-05-29,BNB,CeFi,307.503
2022-05-29,ETH,DeFi,1792.2
2022-05-29,LINK,Link,6.5715
2022-05-29,LTC,Ltc,63.07
2022-05-30,BNB,CeFi,305.928
2022-05-30,ETH,DeFi,1813.8
2022-05-30,LINK,Link,6.7135
2022-05-30,LTC,Ltc,63.65
2022-05-31,BNB,CeFi,321.75
2022-05-31,ETH,DeFi,1999.2
2022-05-31,LINK,Link,7.46
2022-05-31,LTC,Ltc,69.09
2022-06-01,BNB,CeFi,320.984
2022-06-01,ETH,DeFi,1941.8
2022-06-01,LINK,Link,7.582
2022-06-01,LTC,Ltc,68.375
2022-06-02,BNB,CeFi,300.529
2022-06-02,ETH,DeFi,1817.6
2022-06-02,LINK,Link,6.9375
2022-06-02,LTC,Ltc,62.66
2022-06-03,BNB,CeFi,308.425
2022-06-03,ETH,DeFi,1834.0
2022-06-03,LINK,Link,7.202
2022-06-03,LTC,Ltc,64.44
2022-06-04,BNB,CeFi,298.475
2022-06-04,ETH,DeFi,1775.0
2022-06-04,LINK,Link,6.8565
2022-06-04,LTC,Ltc,62.575
2022-06-05,BNB,CeFi,301.419
2022-06-05,ETH,DeFi,1804.5
2022-06-05,LINK,Link,7.406
2022-06-05,LTC,Ltc,63.73
2022-06-06,BNB,CeFi,299.044
2022-06-06,ETH,DeFi,1806.2
2022-06-06,LINK,Link,7.647
2022-06-06,LTC,Ltc,63.145
2022-06-07,BNB,CeFi,294.921
2022-06-07,ETH,DeFi,1859.9
2022-06-07,LINK,Link,7.972
2022-06-07,LTC,Ltc,64.445
2022-06-08,BNB,CeFi,290.377
2022-06-08,ETH,DeFi,1813.5
2022-06-08,LINK,Link,8.7095
2022-06-08,LTC,Ltc,63.835
2022-06-09,BNB,CeFi,288.415
2022-06-09,ETH,DeFi,1791.8
2022-06-09,LINK,Link,8.7045
2022-06-09,LTC,Ltc,61.38
2022-06-10,BNB,CeFi,289.745
2022-06-10,ETH,DeFi,1788.7
2022-06-10,LINK,Link,9.274
2022-06-10,LTC,Ltc,60.2
2022-06-11,BNB,CeFi,286.295
2022-06-11,ETH,DeFi,1662.7
2022-06-11,LINK,Link,8.0415
2022-06-11,LTC,Ltc,56.655
2022-06-12,BNB,CeFi,269.885
2022-06-12,ETH,DeFi,1532.7
2022-06-12,LINK,Link,7.0335
2022-06-12,LTC,Ltc,52.125
2022-06-13,BNB,CeFi,254.752
2022-06-13,ETH,DeFi,1435.4
2022-06-13,LINK,Link,6.266
2022-06-13,LTC,Ltc,47.905
2022-06-14,BNB,CeFi,223.076
2022-06-14,ETH,DeFi,1210.0
2022-06-14,LINK,Link,5.9205
2022-06-14,LTC,Ltc,43.48
2022-06-15,BNB,CeFi,223.248
2022-06-15,ETH,DeFi,1208.9
2022-06-15,LINK,Link,6.716
2022-06-15,LTC,Ltc,46.195
2022-06-16,BNB,CeFi,233.693
2022-06-16,ETH,DeFi,1238.3
2022-06-16,LINK,Link,7.326
2022-06-16,LTC,Ltc,50.64
2022-06-17,BNB,CeFi,210.316
2022-06-17,ETH,DeFi,1068.7
2022-06-17,LINK,Link,6.3555
2022-06-17,LTC,Ltc,44.775
2022-06-18,BNB,CeFi,215.776
2022-06-18,ETH,DeFi,1086.6
2022-06-18,LINK,Link,6.366
2022-06-18,LTC,Ltc,47.625
2022-06-19,BNB,CeFi,196.937
2022-06-19,ETH,DeFi,995.1
2022-06-19,LINK,Link,5.9285
2022-06-19,LTC,Ltc,47.18
2022-06-20,BNB,CeFi,215.058
2022-06-20,ETH,DeFi,1128.4
2022-06-20,LINK,Link,6.608
2022-06-20,LTC,Ltc,54.295
2022-06-21,BNB,CeFi,216.521
2022-06-21,ETH,DeFi,1128.5
2022-06-21,LINK,Link,6.985
2022-06-21,LTC,Ltc,52.755
2022-06-22,BNB,CeFi,220.184
2022-06-22,ETH,DeFi,1126.3
2022-06-22,LINK,Link,6.8555
2022-06-22,LTC,Ltc,53.53
2022-06-23,BNB,CeFi,214.344
2022-06-23,ETH,DeFi,1050.0
2022-06-23,LINK,Link,6.623
2022-06-23,LTC,Ltc,52.19
2022-06-24,BNB,CeFi,228.855
2022-06-24,ETH,DeFi,1144.4
2022-06-24,LINK,Link,6.996
2022-06-24,LTC,Ltc,55.755
2022-06-25,BNB,CeFi,240.203
2022-06-25,ETH,DeFi,1225.0
2022-06-25,LINK,Link,7.259
2022-06-25,LTC,Ltc,55.805
2022-06-26,BNB,CeFi,239.634
2022-06-26,ETH,DeFi,1242.2
2022-06-26,LINK,Link,7.267
2022-06-26,LTC,Ltc,58.905
2022-06-27,BNB,CeFi,233.843
2022-06-27,ETH,DeFi,1197.8
2022-06-27,LINK,Link,6.6965
2022-06-27,LTC,Ltc,56.62
2022-06-28,BNB,CeFi,233.708
2022-06-28,ETH,DeFi,1192.4
2022-06-28,LINK,Link,6.55
2022-06-28,LTC,Ltc,55.875
2022-06-29,BNB,CeFi,226.853
2022-06-29,ETH,DeFi,1143.9
2022-06-29,LINK,Link,6.312
2022-06-29,LTC,Ltc,52.69
2022-06-30,BNB,CeFi,219.701
2022-06-30,ETH,DeFi,1100.0
2022-06-30,LINK,Link,6.2295
2022-06-30,LTC,Ltc,53.675
2022-07-01,BNB,CeFi,219.786
2022-07-01,ETH,DeFi,1071.4
2022-07-01,LINK,Link,6.283
2022-07-01,LTC,Ltc,53.82
2022-07-02,BNB,CeFi,216.865
2022-07-02,ETH,DeFi,1059.7
2022-07-02,LINK,Link,6.072
2022-07-02,LTC,Ltc,51.195
2022-07-03,BNB,CeFi,218.317
2022-07-03,ETH,DeFi,1066.9
2022-07-03,LINK,Link,6.2225
2022-07-03,LTC,Ltc,50.55
2022-07-04,BNB,CeFi,219.15
2022-07-04,ETH,DeFi,1074.3
2022-07-04,LINK,Link,6.2185
2022-07-04,LTC,Ltc,50.94
2022-07-05,BNB,CeFi,231.409
2022-07-05,ETH,DeFi,1150.9
2022-07-05,LINK,Link,6.437
2022-07-05,LTC,Ltc,52.245
2022-07-06,BNB,CeFi,230.736
2022-07-06,ETH,DeFi,1132.5
2022-07-06,LINK,Link,6.307
2022-07-06,LTC,Ltc,49.76
2022-07-07,BNB,CeFi,238.544
2022-07-07,ETH,DeFi,1186.5
2022-07-07,LINK,Link,6.3315
2022-07-07,LTC,Ltc,50.33
2022-07-08,BNB,CeFi,241.407
2022-07-08,ETH,DeFi,1237.3
2022-07-08,LINK,Link,6.636
2022-07-08,LTC,Ltc,52.135
2022-07-09,BNB,CeFi,240.699
2022-07-09,ETH,DeFi,1214.1
2022-07-09,LINK,Link,6.3515
2022-07-09,LTC,Ltc,51.35
2022-07-10,BNB,CeFi,243.22
2022-07-10,ETH,DeFi,1216.9
2022-07-10,LINK,Link,6.484
2022-07-10,LTC,Ltc,54.07
2022-07-11,BNB,CeFi,234.696
2022-07-11,ETH,DeFi,1168.3
2022-07-11,LINK,Link,6.1975
2022-07-11,LTC,Ltc,52.11
2022-07-12,BNB,CeFi,225.562
2022-07-12,ETH,DeFi,1096.5
2022-07-12,LINK,Link,6.0445
2022-07-12,LTC,Ltc,48.705
2022-07-13,BNB,CeFi,220.478
2022-07-13,ETH,DeFi,1038.4
2022-07-13,LINK,Link,5.949
2022-07-13,LTC,Ltc,47.335
2022-07-14,BNB,CeFi,230.406
2022-07-14,ETH,DeFi,1115.0
2022-07-14,LINK,Link,6.1745
2022-07-14,LTC,Ltc,49.55
2022-07-15,BNB,CeFi,238.511
2022-07-15,ETH,DeFi,1193.4
2022-07-15,LINK,Link,6.273
2022-07-15,LTC,Ltc,51.315
2022-07-16,BNB,CeFi,238.583
2022-07-16,ETH,DeFi,1231.2
2022-07-16,LINK,Link,6.324
2022-07-16,LTC,Ltc,51.76
2022-07-17,BNB,CeFi,249.85
2022-07-17,ETH,DeFi,1355.6
2022-07-17,LINK,Link,6.593
2022-07-17,LTC,Ltc,55.1
2022-07-18,BNB,CeFi,247.772
2022-07-18,ETH,DeFi,1338.5
2022-07-18,LINK,Link,6.343
2022-07-18,LTC,Ltc,55.75
2022-07-19,BNB,CeFi,264.186
2022-07-19,ETH,DeFi,1581.5
2022-07-19,LINK,Link,7.039
2022-07-19,LTC,Ltc,58.635
2022-07-20,BNB,CeFi,268.618
2022-07-20,ETH,DeFi,1542.5
2022-07-20,LINK,Link,7.2525
2022-07-20,LTC,Ltc,57.92
2022-07-21,BNB,CeFi,258.208
2022-07-21,ETH,DeFi,1521.5
2022-07-21,LINK,Link,6.8635
2022-07-21,LTC,Ltc,57.185
2022-07-22,BNB,CeFi,265.579
2022-07-22,ETH,DeFi,1575.2
2022-07-22,LINK,Link,6.995
2022-07-22,LTC,Ltc,58.015
2022-07-23,BNB,CeFi,262.52
2022-07-23,ETH,DeFi,1535.4
2022-07-23,LINK,Link,6.7815
2022-07-23,LTC,Ltc,56.105
2022-07-24,BNB,CeFi,259.075
2022-07-24,ETH,DeFi,1549.2
2022-07-24,LINK,Link,6.8415
2022-07-24,LTC,Ltc,56.315
2022-07-25,BNB,CeFi,261.328
2022-07-25,ETH,DeFi,1597.8
2022-07-25,LINK,Link,7.09
2022-07-25,LTC,Ltc,58.365
2022-07-26,BNB,CeFi,244.58
2022-07-26,ETH,DeFi,1440.3
2022-07-26,LINK,Link,6.4185
2022-07-26,LTC,Ltc,53.945
2022-07-27,BNB,CeFi,249.399
2022-07-27,ETH,DeFi,1449.0
2022-07-27,LINK,Link,6.3455
2022-07-27,LTC,Ltc,53.9
2022-07-28,BNB,CeFi,271.64
2022-07-28,ETH,DeFi,1636.1
2022-07-28,LINK,Link,6.86
2022-07-28,LTC,Ltc,58.995
2022-07-29,BNB,CeFi,277.166
2022-07-29,ETH,DeFi,1724.9
2022-07-29,LINK,Link,7.2115
2022-07-29,LTC,Ltc,63.42
2022-07-30,BNB,CeFi,293.677
2022-07-30,ETH,DeFi,1721.9
2022-07-30,LINK,Link,7.877
2022-07-30,LTC,Ltc,60.63
2022-07-31,BNB,CeFi,287.733
2022-07-31,ETH,DeFi,1696.9
2022-07-31,LINK,Link,7.8175
2022-07-31,LTC,Ltc,60.45
2022-08-01,BNB,CeFi,283.378
2022-08-01,ETH,DeFi,1678.4
2022-08-01,LINK,Link,7.656
2022-08-01,LTC,Ltc,59.745
2022-08-02,BNB,CeFi,283.229
2022-08-02,ETH,DeFi,1630.4
2022-08-02,LINK,Link,7.57
2022-08-02,LTC,Ltc,59.47
2022-08-03,BNB,CeFi,283.774
2022-08-03,ETH,DeFi,1630.8
2022-08-03,LINK,Link,7.1725
2022-08-03,LTC,Ltc,58.055
2022-08-04,BNB,CeFi,297.556
2022-08-04,ETH,DeFi,1618.3
2022-08-04,LINK,Link,7.2805
2022-08-04,LTC,Ltc,57.765
2022-08-05,BNB,CeFi,311.896
2022-08-05,ETH,DeFi,1608.4
2022-08-05,LINK,Link,7.366
2022-08-05,LTC,Ltc,59.625
2022-08-06,BNB,CeFi,315.905
2022-08-06,ETH,DeFi,1736.8
2022-08-06,LINK,Link,7.886
2022-08-06,LTC,Ltc,62.465
2022-08-07,BNB,CeFi,315.25
2022-08-07,ETH,DeFi,1690.8
2022-08-07,LINK,Link,7.7945
2022-08-07,LTC,Ltc,60.83
2022-08-08,BNB,CeFi,322.818
2022-08-08,ETH,DeFi,1700.3
2022-08-08,LINK,Link,8.3455
2022-08-08,LTC,Ltc,61.105
2022-08-09,BNB,CeFi,324.796
2022-08-09,ETH,DeFi,1777.1
2022-08-09,LINK,Link,8.6175
2022-08-09,LTC,Ltc,62.605
2022-08-10,BNB,CeFi,324.47
2022-08-10,ETH,DeFi,1702.8
2022-08-10,LINK,Link,8.7435
2022-08-10,LTC,Ltc,59.155
2022-08-11,BNB,CeFi,328.826
2022-08-11,ETH,DeFi,1853.9
2022-08-11,LINK,Link,9.058
2022-08-11,LTC,Ltc,61.57
2022-08-12,BNB,CeFi,323.51
2022-08-12,ETH,DeFi,1880.3
2022-08-12,LINK,Link,8.961
2022-08-12,LTC,Ltc,61.845
2022-08-13,BNB,CeFi,328.046
2022-08-13,ETH,DeFi,1958.5
2022-08-13,LINK,Link,9.329
2022-08-13,LTC,Ltc,62.895
2022-08-14,BNB,CeFi,324.208
2022-08-14,ETH,DeFi,1983.7
2022-08-14,LINK,Link,9.147
2022-08-14,LTC,Ltc,63.8
2022-08-15,BNB,CeFi,317.665
2022-08-15,ETH,DeFi,1935.7
2022-08-15,LINK,Link,8.764
2022-08-15,LTC,Ltc,63.14
2022-08-16,BNB,CeFi,319.372
2022-08-16,ETH,DeFi,1898.7
2022-08-16,LINK,Link,8.6435
2022-08-16,LTC,Ltc,60.68
2022-08-17,BNB,CeFi,316.106
2022-08-17,ETH,DeFi,1876.9
2022-08-17,LINK,Link,8.4475
2022-08-17,LTC,Ltc,61.31
2022-08-18,BNB,CeFi,306.96
2022-08-18,ETH,DeFi,1834.2
2022-08-18,LINK,Link,8.0585
2022-08-18,LTC,Ltc,60.525
2022-08-19,BNB,CeFi,298.073
2022-08-19,ETH,DeFi,1846.4
2022-08-19,LINK,Link,7.6465
2022-08-19,LTC,Ltc,60.01
2022-08-20,BNB,CeFi,279.213
2022-08-20,ETH,DeFi,1609.2
2022-08-20,LINK,Link,6.9005
2022-08-20,LTC,Ltc,54.005
2022-08-21,BNB,CeFi,283.673
2022-08-21,ETH,DeFi,1575.8
2022-08-21,LINK,Link,6.9
2022-08-21,LTC,Ltc,54.1
2022-08-22,BNB,CeFi,301.834
2022-08-22,ETH,DeFi,1618.0
2022-08-22,LINK,Link,7.077
2022-08-22,LTC,Ltc,55.7
2022-08-23,BNB,CeFi,299.942
2022-08-23,ETH,DeFi,1624.8
2022-08-23,LINK,Link,7.043
2022-08-23,LTC,Ltc,57.23
2022-08-24,BNB,CeFi,299.388
2022-08-24,ETH,DeFi,1665.4
2022-08-24,LINK,Link,7.2345
2022-08-24,LTC,Ltc,57.085
2022-08-25,BNB,CeFi,296.376
2022-08-25,ETH,DeFi,1656.7
2022-08-25,LINK,Link,7.1205
2022-08-25,LTC,Ltc,56.455
2022-08-26,BNB,CeFi,301.289
2022-08-26,ETH,DeFi,1694.9
2022-08-26,LINK,Link,7.126
2022-08-26,LTC,Ltc,56.635
2022-08-27,BNB,CeFi,279.563
2022-08-27,ETH,DeFi,1508.2
2022-08-27,LINK,Link,6.505
2022-08-27,LTC,Ltc,52.7
2022-08-28,BNB,CeFi,277.981
2022-08-28,ETH,DeFi,1491.0
2022-08-28,LINK,Link,6.5295
2022-08-28,LTC,Ltc,52.99
2022-08-29,BNB,CeFi,276.519
2022-08-29,ETH,DeFi,1427.2
2022-08-29,LINK,Link,6.254
2022-08-29,LTC,Ltc,53.385
2022-08-30,BNB,CeFi,285.881
2022-08-30,ETH,DeFi,1552.0
2022-08-30,LINK,Link,6.702
2022-08-30,LTC,Ltc,55.79
2022-08-31,BNB,CeFi,281.654
2022-08-31,ETH,DeFi,1524.5
2022-08-31,LINK,Link,6.555
2022-08-31,LTC,Ltc,52.995
2022-09-01,BNB,CeFi,279.169
2022-09-01,ETH,DeFi,1554.1
2022-09-01,LINK,Link,6.6265
2022-09-01,LTC,Ltc,53.81
2022-09-02,BNB,CeFi,278.384
2022-09-02,ETH,DeFi,1586.1
2022-09-02,LINK,Link,6.9205
2022-09-02,LTC,Ltc,57.59
2022-09-03,BNB,CeFi,277.454
2022-09-03,ETH,DeFi,1575.3
2022-09-03,LINK,Link,6.928
2022-09-03,LTC,Ltc,61.01
2022-09-04,BNB,CeFi,277.795
2022-09-04,ETH,DeFi,1557.5
2022-09-04,LINK,Link,6.859
2022-09-04,LTC,Ltc,60.135
2022-09-05,BNB,CeFi,279.102
2022-09-05,ETH,DeFi,1578.9
2022-09-05,LINK,Link,7.1535
2022-09-05,LTC,Ltc,60.92
2022-09-06,BNB,CeFi,276.905
2022-09-06,ETH,DeFi,1618.4
2022-09-06,LINK,Link,7.376
2022-09-06,LTC,Ltc,60.385
2022-09-07,BNB,CeFi,262.371
2022-09-07,ETH,DeFi,1559.3
2022-09-07,LINK,Link,6.6565
2022-09-07,LTC,Ltc,54.11
2022-09-08,BNB,CeFi,279.061
